name	TCGA-DB-5281	TCGA-E1-5304	TCGA-CS-4944	TCGA-DB-5274	TCGA-DH-5140	TCGA-E1-5311	TCGA-CS-5390	TCGA-DB-5275	TCGA-DH-5141	TCGA-E1-5318
PRKD1	2.473625	1.59125	2.641125	1.884625	2.19675	1.631625	2.156125	2.40575	1.538	1.9955
SOX8	3.3423	3.3821	3.8091	3.5652	3.0348	3.606	3.6735	3.1737	3.6038	3.8916
KIAA0195	1.027	0.837375	1.289125	0.92325	1.0165	1.1245	0.880375	0.725875	1.091875	0.456125
MICALCL	-0.975625	-1.805375	-1.955	0.76175	-1.54675	-0.63925	1.2995	-0.361625	-0.2615	-0.081125
ICAM1	-2.21409090909	-3.49081818182	-1.43854545455	-2.81454545455	-2.33909090909	-3.00190909091	-2.88409090909	-1.07863636364	-1.87218181818	-2.85454545455
C10orf126	0.123333333333	-0.0813333333333	0.103666666667	0.0426666666667	0.293	-0.142333333333	0.484666666667	-0.027	0.377	0.261
SIX4	-0.00963636363636	-0.338909090909	-1.02081818182	-0.751363636364	-0.579818181818	-0.788181818182	-0.343181818182	-0.605181818182	-0.732909090909	0.0892727272727
BCL2L1	0.294428571429	-0.0312142857143	0.259571428571	-0.280285714286	-0.231571428571	-0.137428571429	-0.277	-0.131928571429	-0.0432142857143	-0.226357142857
CD19	-1.260625	-1.671	-1.291875	-1.148125	-1.521375	-1.71975	-1.230125	-1.412375	-1.437625	0.44275
RAPGEF3	1.20075	0.87775	1.551375	2.2125	0.71925	1.6405	1.59275	1.289875	1.897375	1.512
KIAA0974	1.16116666667	0.240333333333	0.198333333333	0.494833333333	-0.043	0.611833333333	0.988833333333	0.373	0.4836	0.799833333333
MAPK3	0.204125	-0.605875	0.63875	0.07075	0.0725	0.151	0.117	-0.06375	0.34825	-0.173875
OR10A3	-0.217	0.252	0.18	-0.649	0.032	0.152666666667	0.0643333333333	-0.344	0.4845	-0.4
MAP2K1IP1	1.11033333333	1.512	0.573	0.932666666667	1.05333333333	1.113	1.11333333333	0.0183333333333	1.33366666667	1.156
STK4	-0.68525	-0.477458333333	-1.017875	-0.620125	-0.797041666667	-0.56875	-0.596958333333	-0.520125	-0.971625	-0.673916666667
CHIC2	0.274307692308	1.52469230769	0.345769230769	0.310923076923	1.14207692308	0.360461538462	0.576538461538	-0.193769230769	0.777923076923	1.07061538462
DLX5	0.377	-0.156375	0.370125	2.1	-0.530375	-0.12025	0.182375	-0.515375	-0.63525	0.01675
ZNF367	-0.5508	0.4416	-0.8824	0.1356	0.063	-0.5316	-0.0388	-0.5946	-1.0778	-0.4098
FBXO41	1.079	-0.3798	0.8882	1.533	1.1624	1.797	1.649	0.48	0.9514	0.9458
ADK	-0.408272727273	-0.885909090909	-0.384363636364	-0.893636363636	-1.56154545455	-1.36663636364	-0.598636363636	-0.430090909091	-0.818727272727	-0.975363636364
hCG_1995786	-0.706625	-0.253375	-0.76925	0.242875	-0.7045	-0.182125	-0.08975	-0.23475	-0.224625	0.05075
GTPBP10	-0.267	-0.118727272727	-0.722272727273	-0.0667272727273	-0.370090909091	0.197727272727	0.226727272727	-0.607	-0.735636363636	-0.238636363636
TGOLN2	-0.3568	-0.1681	-0.1494	-0.2865	-0.2811	-0.4977	-0.3891	-0.0873	-0.8049	-0.5123
CTBS	-0.74575	-0.926125	-0.552625	-1.41025	-1.523125	-1.92025	-1.655375	-1.792875	-1.258	-1.851875
FGD1	0.181333333333	0.654	0.122833333333	0.559833333333	0.678	0.792833333333	0.773833333333	0.3055	0.558666666667	0.866833333333
ETS1	-1.024125	-0.756375	-0.88375	-0.006125	-0.52775	-0.599875	-0.71775	-0.593125	-0.51625	0.395625
EDC4	-0.128545454545	0.448909090909	-0.262363636364	0.0915454545455	0.567090909091	0.349090909091	0.441545454545	0.233636363636	0.315909090909	0.510090909091
GSTA3	-1.1408	-0.9754	-1.15725	-2.2998	-1.3328	-1.6088	-1.2004	-1.5896	-1.08475	-1.0564
HOXB6	-2.8625	-3.145375	-2.13525	-2.60225	-3.432875	-3.463375	-2.70825	-2.99575	-3.149125	-2.870625
C9orf131	0.117	0.931	0.0018	-0.0102	0.1184	0.0744	0.0414	0.2328	-0.4368	-0.2562
BCAS1	0.935	1.4168	2.566	2.7628	-1.5046	1.654	2.3434	-0.5422	1.8376	-0.0382
U2AF1L4	0.906333333333	0.784333333333	0.749333333333	0.0893333333333	0.347666666667	0.307333333333	0.252333333333	1.00133333333	0.143	-0.194
PDHA2	0.0575	0.204	-0.443857142857	0.0652857142857	-0.089875	0.181625	0.369	-0.145875	0.00242857142857	-0.022875
SORD	-0.301454545455	-0.888181818182	0.577	-1.71318181818	-1.42545454545	-0.972818181818	-0.595090909091	0.408818181818	-0.964363636364	-1.49390909091
SLC25A33	1.053	0.410333333333	1.94166666667	-1.10233333333	0.284666666667	0.0406666666667	-0.277666666667	0.768	0.559333333333	-0.241333333333
WDHD1	-3.1322	-0.8096	-3.8936	-2.7564	-3.0626	-3.3936	-3.0234	-3.2164	-4.4294	-3.7736
OR8K5	0.222333333333	0.106	0.299333333333	-0.263	-0.272666666667	-0.324	-0.746666666667	0.768666666667	0.815	-0.368
RNASE11	0.101333333333	-0.231333333333	0.275666666667	0.0233333333333	0.148	0.213666666667	0.15	0.228	-0.243333333333	0.645666666667
STAP2	-2.0978	-1.7198	-2.8838	-1.6884	-2.9506	-2.5024	-2.2336	-2.3452	-2.869	-1.8184
TRIM44	-0.168153846154	-1.242	0.150615384615	-0.427076923077	-1.05430769231	-0.392538461538	-0.174923076923	-0.274769230769	-0.417461538462	-0.760615384615
CHCHD8	-0.3558	0.1468	-0.2412	-0.4168	-0.744	-0.4742	-0.1936	-0.3808	-0.1202	0.595
SIDT2	0.623625	0.220125	0.9215	0.57625	0.18825	0.7305	0.4645	0.348875	0.92825	0.46225
OR2B3	0.165666666667	0.302666666667	0.55	0.487	0.257	0.324	0.262333333333	0.331666666667	0.299	0.413
TRRAP	-0.4814	0.3622	-0.4748	-0.5112	0.1766	-0.3468	-0.8506	-0.0402	-0.7028	-0.379
TRAF1	-1.09052941176	-1.12923529412	-0.153125	-0.2189375	-0.192705882353	-0.569176470588	-0.792058823529	0.164764705882	-0.901375	-1.612
RYR2	0.4902	-1.6088	-0.1548	-0.6724	-0.3064	1.0222	0.62	-0.2034	-1.7628	-1.7004
FAM71B	0.082	0.286875	-0.153875	-0.135	-0.084625	0.030125	-0.00575	-0.2515	0.222125	-0.144
SLC45A4	0.853	1.4026	0.7182	0.45	1.3926	1.2974	1.5238	1.1002	0.265	1.2894
TRIM32	-0.0447	0.3658	0.3298	0.3214	0.2722	0.8065	0.257	0.4261	-0.5172	-0.1152
ATP6V1G1	0.0786666666667	-0.0516666666667	-0.175666666667	-0.011	0.573	0.330333333333	0.368833333333	0.016	0.461333333333	0.3785
TRA16	-0.582272727273	0.520909090909	-1.08945454545	-0.669636363636	0.0101818181818	-0.640363636364	-0.642454545455	-0.578363636364	-0.648090909091	-0.921909090909
SERHL2	-0.466333333333	-1.0105	0.468	-0.347333333333	-0.879833333333	-0.659333333333	-0.6105	-0.540833333333	-0.5215	-0.397833333333
PRKY	-0.441125	0.301	1.015125	0.298875	-0.082125	1.06925	0.290625	1.336375	0.790125	0.043
NPR2	0.306	1.3266	1.331	0.4542	1.5226	0.7864	-0.1712	0.885	0.6652	0.3316
TAS2R40	0.4676	0.582	0.6954	0.5542	0.4168	0.5964	0.5148	0.206	0.5646	0.5652
OR5I1	0.560625	0.487125	0.663625	0.402125	0.3625	0.561625	0.326875	0.451875	0.756625	0.607875
ZFYVE26	0.8875	0.947	-0.138625	1.13275	0.539875	1.0955	0.69525	0.670125	0.8715	0.7775
WFDC11	0.371666666667	0.600666666667	0.554666666667	0.0356666666667	0.296666666667	0.306	0.442333333333	0.432666666667	0.356666666667	0.309
CSH2	-0.8422	-0.1466	-0.6196	-0.0254	-0.9194	-0.4668	-0.2182	-0.9658	-0.6246	-0.0122
OR2T8	0.0286	0.131	-0.1118	0.178	-0.0028	0.307	-0.0052	0.0348	-0.22	0.3058
TBX20	0.731333333333	0.398666666667	0.515	0.535333333333	0.303333333333	0.1065	0.291	0.376333333333	0.1	0.736
LYPD5	2.77575	2.399375	3.170375	1.53	2.747	2.8895	3.26575	0.94075	0.735875	2.488125
STOML2	-0.78975	-0.0165	-0.61025	-0.83975	-0.94625	-0.856875	-0.70825	-1.07525	-0.672875	-0.485
ALPI	-0.170333333333	-0.0381666666667	0.00716666666667	0.0624166666667	-0.248083333333	0.130166666667	-0.0954166666667	0.05725	-0.0865	0.10175
FAT3	2.31081818182	1.21036363636	2.86654545455	1.79018181818	2.05690909091	2.92954545455	1.73736363636	2.94281818182	2.77172727273	2.24072727273
ZNF273	0.230380952381	1.10623809524	-0.111619047619	0.144285714286	0.52819047619	0.321047619048	0.300047619048	-0.428523809524	0.00933333333333	-0.0643333333333
NPSR1	0.298333333333	0.586666666667	0.221	0.430333333333	1.18	0.496	0.715333333333	-0.131	0.392	0.699
FLAD1	0.092	-0.0156666666667	-0.136111111111	-0.497777777778	0.288666666667	-0.197444444444	-0.348111111111	-0.346555555556	-0.51	-0.326666666667
RAB5C	-0.697	-0.737090909091	-0.326636363636	-0.711272727273	-0.646636363636	-0.447727272727	0.483909090909	-0.734818181818	-0.306909090909	-0.111636363636
TTLL3	-1.42390909091	-1.30881818182	-1.48409090909	-1.06072727273	-1.07790909091	-1.51745454545	-0.967090909091	-0.877909090909	-1.657	-1.30872727273
KIAA1618	-1.47775	-1.61675	-1.424125	-0.888375	-1.306625	-1.857	-2.1535	-0.523375	-1.331625	-1.350125
NPPC	1.06933333333	-0.616333333333	-0.381	0.341666666667	-0.576333333333	0.960666666667	0.548666666667	0.072	0.0153333333333	-0.795666666667
ZEB2	2.28723076923	2.88261538462	2.64076923077	3.03853846154	2.59661538462	2.51	3.013	2.70276923077	3.00630769231	2.62284615385
MRP63	-0.1852	-0.3582	-0.2424	-0.0663	-0.6232	-0.0708	0.1184	-0.9877	0.2339	0.2406
WSCD2	2.3522	-0.3088	1.217	2.7068	1.3704	3.9468	2.429	2.8264	4.0546	1.4956
NEUROD4	0.470333333333	0.169	0.44	1.97483333333	0.0623333333333	0.559833333333	1.81183333333	3.26166666667	0.335	1.861
SNAPAP	0.682	1.055	1.2748	0.5734	0.844	0.6354	0.4086	0.7348	1.0188	0.7112
MTMR2	0.0860454545455	0.865	-0.630136363636	0.955909090909	-0.390136363636	0.0957727272727	-0.126181818182	-0.320318181818	-0.335454545455	0.273090909091
STK35	-0.5524	-0.178454545455	-0.437363636364	-0.660545454545	-0.164272727273	-0.705818181818	-0.582	-0.428363636364	-0.777909090909	-0.504454545455
USP48	-1.11816666667	-0.728333333333	-1.26991666667	-1.35825	-0.820333333333	-1.40725	-1.24791666667	-1.4245	-1.751	-1.64758333333
NR1H4	-2.9394	-1.7348	-2.3816	-1.592	-0.8074	-3.3006	-2.493	-2.1708	-3.4778	-2.8044
RASL10A	5.2512	3.8004	4.9284	4.7334	2.9616	6.1428	4.594	6.0076	6.473	-0.005
SSTR1	1.773	-2.8608	0.79	-0.3398	-0.7396	1.0592	-0.0982	0.3748	0.9334	1.2814
C1orf35	-0.1842	0.0076	-0.3786	0.008	0.2402	0.0608	-0.1262	0.0806	-0.031	-0.1352
APOBEC3C	-2.088	-2.2156	-2.5754	-2.3706	-2.08	-3.1182	-2.552	-2.7234	-2.794	-2.656
RUSC2	0.72675	0.73025	0.602875	0.713375	1.22925	1.748875	0.998625	0.901625	0.605375	1.33325
SALL4	-4.4442	-3.9416	-3.96	-4.2672	-4.6738	-3.9292	-3.987	-4.0086	-4.4778	-4.3692
ZCCHC8	-0.9398	-0.5066	-1.5718	-0.6012	-0.506	-0.607	-0.9632	-0.3612	-0.9748	-0.9446
RAD17	-0.1869	-1.2611	-0.2843	0.0452	-0.117	0.07	0.1215	-0.0833	-0.195	-0.3135
ZNF708	1.4445	1.17825	0.1325	1.62125	0.717125	1.0265	1.325625	0.906125	1.306375	1.4605
LILRB5	1.6435	0.3528	2.2322	1.9894	0.5056	0.5214	1.4705	1.1126	2.081	1.6239
TEX12	-0.0883333333333	0.0356666666667	-0.0703333333333	-0.14	-0.121	-0.652666666667	0.158666666667	-0.102	-0.529333333333	-0.198
C9orf79	0.1765	0.0326666666667	0.062	0.006	0.107666666667	0.0883333333333	0.0365	0.162333333333	0.230833333333	0.197833333333
ARHGEF1	-0.811625	-0.46825	-0.462375	-1.030375	-0.554375	-1.326875	-1.43025	-0.883625	-1.32	-1.336875
ABCA4	-0.269555555556	-0.886222222222	-0.761666666667	-0.721	-0.730666666667	-0.626555555556	-0.602555555556	-0.182777777778	-0.563888888889	-0.131222222222
RNF214	-0.0564	0.2842	-0.4328	0.1452	-0.2362	0.2882	-0.19	-0.289	-0.3544	-0.0044
PPAPDC2	-0.6062	-0.2478	-0.6196	0.251	0.1636	0.6118	-1.0652	0.3154	-0.0282	0.3288
ARID4A	0.942625	1.269625	0.705625	1.570875	0.78875	1.444	1.200875	1.342875	0.86725	1.364625
SYCP2	-3.29109090909	-1.79463636364	-2.264	-2.67427272727	-2.45418181818	-2.85809090909	-3.15890909091	-1.72290909091	-2.45763636364	-3.27245454545
OPRM1	0.315333333333	0.117166666667	0.236833333333	-0.1005	0.014	0.409333333333	-0.0188333333333	0.126666666667	-0.182	0.219166666667
RP13-102H20.1	0.183	0.5056	2.569	-1.238	4.673	1.7232	-1.3298	2.2678	-0.2908	-2.9592
CYP26B1	0.00075	1.191875	-0.11875	-0.358	0.253	0.551875	0.60475	0.034	0.711125	-2.041375
APCDD1	3.498625	2.155	4.611375	3.460125	3.7035	4.70175	3.49825	4.079625	4.448375	3.564875
PCCA	1.2216	-0.368	0.6054	0.2334	-0.4366	0.7878	0.295	0.9442	0.7784	0.792
ALS2CR7	0.7	0.0243333333333	0.831666666667	0.0623333333333	0.376666666667	0.834666666667	0.676333333333	0.894666666667	0.731	0.442333333333
AQP5	-0.131	-0.532875	0.914375	-0.051125	2.5085	0.23025	-0.15775	-0.340125	-0.22575	-0.440875
YLPM1	0.565454545455	0.493	0.509090909091	0.459727272727	0.419545454545	0.450454545455	0.653	1.06318181818	0.655545454545	0.619363636364
PRKAR1B	0.364769230769	-0.443	-0.140384615385	-0.290692307692	0.131692307692	0.637538461538	0.188692307692	-0.439538461538	-0.735692307692	-0.368769230769
IL16	-0.419357142857	-0.577428571429	-0.0362142857143	-0.222571428571	-0.249071428571	-0.586571428571	-0.687428571429	-0.591571428571	-0.766230769231	-0.156214285714
TCF3	-0.5929	0.7819	-1.471	-0.6089	-0.679	-0.8323	-0.8709	-0.6316	-0.824	-0.1207
ZSWIM7	0.942	0.999	1.2664	0.6534	0.634	1.0134	0.7802	1.5014	1.4974	1.6698
SERPINE1	-2.20878571429	-3.35035714286	-3.12571428571	-2.97714285714	-2.3375	-2.92521428571	-3.06607142857	-1.90221428571	-1.82607142857	-2.26342857143
BAI2	2.8604	1.9846	3.224	2.4868	2.7004	2.7098	2.4528	2.4672	2.55	2.548
SMC5	-0.743166666667	-0.226055555556	-0.796277777778	-0.953722222222	-0.964388888889	-1.18183333333	-1.13066666667	-1.21438888889	-1.53505555556	-1.36444444444
SMN1	-0.58925	-1.8335	-0.935375	-0.49375	-0.95025	-0.0595	0.084875	-0.865625	-0.35675	-0.549875
SLC13A5	-1.19536363636	-2.94154545455	-2.20545454545	-2.88536363636	-2.35145454545	-0.809818181818	-2.11618181818	-3.0	-2.82645454545	-2.93772727273
POU2F3	-0.546	-0.3748	-0.6134	-0.549	-0.7576	-0.4292	-0.5	-0.9088	-0.604	-0.3942
BACH1	-0.28925	-0.19925	-0.339625	-0.20075	0.1645	-0.2815	-0.51725	0.010125	-0.299375	-0.06475
GMCL1L	-0.34575	0.1075	-0.3495	-0.264625	-0.17525	-0.168125	-0.0161428571429	-0.168142857143	-0.19975	0.0607142857143
PPP2R2D	0.538454545455	0.0447272727273	-0.163090909091	0.254181818182	0.346363636364	0.308454545455	0.170363636364	0.307363636364	0.493545454545	0.464454545455
LRRC51	1.44906666667	1.40646666667	1.73986666667	0.9734	0.550666666667	1.05833333333	0.678733333333	1.15106666667	1.3416	1.546
EDARADD	-0.394666666667	-0.598666666667	-0.805666666667	-0.985	-0.397333333333	-0.716666666667	-0.820333333333	-1.29733333333	-0.274	-0.429666666667
LRRC3	0.106666666667	0.449333333333	0.576	0.426666666667	0.0893333333333	0.172	0.368	0.132666666667	0.562666666667	0.401
FAM124B	-0.3844	-1.7484	0.4022	1.3612	-0.4122	0.6594	-0.6606	-1.552	-0.3876	1.8318
C20orf70	0.198	0.299	0.278333333333	0.284666666667	0.424	0.233666666667	-0.0526666666667	0.0766666666667	0.557	0.269
LOC285735	-0.721	-1.2508	-0.7098	-1.431	-0.7992	-1.2514	-1.381	-1.49533333333	-1.054	-1.29975
CTBP2	1.52046153846	1.14730769231	1.36015384615	1.14269230769	1.47607692308	1.57961538462	1.279	1.85138461538	1.86484615385	1.58576923077
ZMYND11	1.6071	2.3095	1.6956	1.432	1.0445	1.6138	1.7378	2.1514	1.7803	1.8299
CDH23	0.462823529412	0.501823529412	1.16888235294	0.477176470588	1.17688235294	0.496235294118	0.437882352941	1.07629411765	1.57423529412	0.443235294118
OR1N1	-0.423333333333	0.72	0.0303333333333	0.140666666667	0.604333333333	0.614	-0.421666666667	0.384333333333	-0.601	-0.022
LOC400590	1.0192	1.6842	0.0576	0.8892	1.1322	0.4586	0.6424	1.1136	0.272	0.7298
PDK1	-2.8853	-3.1719	-3.2703	-2.7646	-2.2963	-2.5718	-2.5816	-3.7074	-3.0875	-3.4803
LMTK3	1.37533333333	0.849333333333	0.611333333333	0.784666666667	1.04	1.139	0.529666666667	0.774666666667	0.702666666667	0.744
USHBP1	0.88319047619	0.468666666667	0.822095238095	1.7314	0.69780952381	1.38261904762	1.25438095238	0.272	1.35333333333	1.94419047619
ZFYVE21	1.3744	-0.018	1.3744	0.5992	0.335	2.3788	0.8024	1.4846	1.9356	0.575
hCG_21078	-0.2371	-0.6356	-0.6004	0.2784	-0.6465	0.1696	0.143	-0.0075	-0.3095	0.3316
OAF	-0.6363	-2.2692	-0.8864	-1.4849	-1.4515	-1.2471	-1.6342	-2.0542	-1.5953	-1.0797
WDR41	-0.4386	-0.4358	-0.9282	-0.6344	-1.1144	-0.5296	-0.6726	-0.33	-1.0318	-0.9868
SPINK6	-0.9914	-0.6452	-0.6938	0.0072	-0.8182	-0.5994	-0.426	-0.7312	-1.4966	-0.8084
GDEP	0.124333333333	0.0996666666667	0.0863333333333	0.342	-0.202	0.204	0.139	-0.016	0.363333333333	0.126333333333
MEG3	-0.349538461538	0.642769230769	-1.27746153846	-0.0735384615385	-1.53261538462	0.338692307692	0.218615384615	1.19469230769	-1.79438461538	-1.26961538462
OXSR1	-0.588722222222	-0.501	-0.735055555556	-0.722388888889	-0.424222222222	-0.604944444444	-0.464277777778	-0.659777777778	-0.701555555556	-0.698111111111
RAD51	-3.554125	0.159375	-4.933875	-2.514625	-1.563	-4.02975	-2.4265	-3.10075	-5.044875	-4.205375
RPL13A	0.362166666667	0.374166666667	-0.5405	0.00166666666667	0.0651666666667	-0.0855	-0.119166666667	-0.0388333333333	-0.372833333333	0.0788333333333
DYRK1A	0.376153846154	0.44	0.367461538462	0.275538461538	0.454153846154	0.275769230769	0.260230769231	0.320615384615	0.507538461538	0.525307692308
FLJ25791	0.814	1.6502	0.9826	1.2812	2.2612	1.2778	0.9864	2.8966	0.4062	0.9566
SARDH	-0.623307692308	-0.740615384615	-0.509692307692	-0.952461538462	-0.958461538462	-0.334769230769	-0.870615384615	-0.454230769231	-0.992769230769	-1.04638461538
RBBP5	-1.01225	-0.737125	-0.684375	-0.689625	-0.265375	-0.791875	-1.033375	-0.735625	-1.035875	-0.81425
ORC2L	-2.1948	-1.1462	-2.3808	-1.92	-1.9998	-2.3378	-2.0536	-1.8656	-2.1452	-2.348
NCAPH2	-0.258222222222	-0.460888888889	-0.0953333333333	0.204777777778	0.257888888889	-0.122555555556	0.311555555556	-0.110888888889	0.323	0.0746666666667
RNASET2	-0.643111111111	-1.77633333333	-0.945333333333	-0.687222222222	-0.357333333333	-0.770666666667	-0.997	-0.482333333333	-1.547	-0.930888888889
WDR79	-0.513125	0.3895	-0.454875	-0.339875	0.319375	-0.442875	-0.51475	-0.115	-0.2775	-0.13575
FLJ39779	-2.0698	-1.7774	-1.8638	-2.3266	-0.53	-1.6178	-2.426	-0.2836	-2.271	-2.3532
C3orf1	-0.2456	0.1186	0.5156	0.2972	0.1948	0.2568	0.2624	0.9376	0.6422	0.4374
DDX23	-0.0133333333333	0.035	0.0766666666667	0.072	0.596666666667	0.0256666666667	0.119666666667	0.341333333333	0.306333333333	0.618333333333
MGC40574	0.1804	0.1864	0.4026	0.2194	0.2614	0.196	0.0002	0.2396	0.2858	0.2546
MORC4	0.147	0.754333333333	0.0686666666667	0.0646666666667	0.266	0.395	0.314	0.195	-0.192	-0.00666666666667
MYRIP	3.98185714286	1.69507142857	4.93771428571	4.1185	3.85857142857	4.73457142857	3.9725	2.57121428571	4.42078571429	4.72207142857
LY6E	-0.990454545455	-2.00381818182	-1.219	-0.964363636364	-1.52663636364	-0.957272727273	-1.10736363636	-1.46872727273	-1.34781818182	-1.57863636364
SLC39A11	0.76	-0.615636363636	1.59745454545	9.09090909091e-05	-0.770909090909	1.11918181818	-0.135181818182	1.83145454545	0.933090909091	-0.00345454545455
ATP12A	-0.130666666667	-0.164666666667	0.228	-0.293333333333	-0.419	0.3	-0.127666666667	-0.118333333333	-0.038	-0.109666666667
AUP1	-0.351	-0.3776	-0.604	-0.1606	-0.0176	-0.3516	-0.309	-0.122	-0.4182	-0.3476
PIP	0.4458	0.3158	0.341	0.2898	0.3922	0.7646	0.599	0.2366	0.139	0.2914
CORO7	0.352333333333	0.0486666666667	0.595666666667	0.837	0.306	1.227	0.751	1.03533333333	0.995333333333	1.499
PITPNM3	0.194666666667	-0.0523333333333	0.169666666667	0.136	0.0376666666667	0.254333333333	0.711333333333	0.007	-0.162333333333	-0.148
ENPP1	-4.32285714286	-3.13525	-3.445875	-3.572125	-2.75075	-3.50275	-3.69125	-3.063	-4.02625	-3.5195
PPP1R1C	-0.683375	1.69	0.30175	0.631375	1.474875	-0.91775	0.11475	1.81	1.017375	-1.089
NRBP2	-0.381727272727	-0.555545454545	0.364545454545	0.670272727273	0.232818181818	-0.0235454545455	0.578454545455	0.359363636364	-0.286	-0.399363636364
KCNE2	1.24133333333	2.147	1.939	2.20733333333	1.75833333333	1.25533333333	1.999	2.73266666667	1.92033333333	2.80333333333
P2RX4	-0.525	-0.0683333333333	0.181	-0.153833333333	0.398333333333	-0.830666666667	-0.6785	-0.186333333333	-0.074	0.7395
CCND2	0.0411578947368	3.40805263158	-1.00052631579	-0.395947368421	1.76426315789	-0.418789473684	0.333736842105	1.61268421053	0.111947368421	-0.0157894736842
OR5T3	0.765333333333	0.665333333333	0.641333333333	0.703333333333	0.618	0.760666666667	0.415666666667	1.00733333333	0.948666666667	0.682
CUL4A	-0.14825	-0.19925	-0.2025	-0.6125	-0.702875	-0.554125	-0.401125	-0.640375	-0.56925	-0.720375
CFB	-2.77445454545	-4.76472727273	-2.98136363636	-2.53790909091	-1.91009090909	-3.36481818182	-2.93181818182	-3.50481818182	-2.227	-4.71636363636
PCP4	0.711875	-1.67625	-1.00375	-0.538875	1.585375	-0.299875	-1.01575	-1.770375	-1.924	-2.295375
HEMGN	-5.544125	-4.888375	-5.011875	-5.32675	-5.452125	-5.6825	-5.734	-5.569875	-5.4905	-5.615875
UBIAD1	-0.732	-0.352666666667	-0.521	-1.443	-0.771	-1.493	-1.37333333333	-0.953666666667	-1.118	-1.18633333333
CDC42BPB	-0.0535384615385	0.074	-0.278461538462	-0.0390769230769	-0.800846153846	-0.104076923077	-0.133846153846	-0.000230769230769	0.00230769230769	0.0520769230769
CYB561D1	0.114	0.360666666667	0.531666666667	0.423666666667	0.231666666667	0.564	0.526333333333	0.377	0.393333333333	0.331666666667
RIMS2	2.36109090909	-0.442	1.00436363636	2.41427272727	2.32481818182	2.79336363636	2.99654545455	2.77654545455	2.557	2.37145454545
ZNF488	1.8546	1.8568	2.9758	3.2728	2.4142	2.1166	3.7108	1.063	2.7932	3.6308
RNMTL1	0.328	0.6048	0.269	0.0708	0.1196	0.0816	0.0964	0.2206	0.1852	0.1106
SART3	0.131428571429	-0.0794285714286	0.240833333333	0.0358333333333	0.191	0.219125	0.319714285714	0.11425	0.32475	0.364125
CAPN10	-0.399222222222	-0.323166666667	-0.290166666667	-0.277555555556	0.303277777778	-0.247444444444	-0.348833333333	-0.306611111111	-0.421333333333	-0.496111111111
CCR5	1.812875	0.78325	1.756375	1.892625	2.3095	1.09725	1.065	1.725125	0.975375	0.892125
APOA1BP	-0.15125	-0.137625	0.2465	-0.433625	0.0755	-0.53325	-0.333	0.0835	-0.128375	0.037625
NDUFS5	0.2166	-0.0686	0.267	-0.8444	-0.1078	-0.6444	-0.7516	0.2794	-0.4492	-0.9042
PDLIM3	1.16721428571	-0.287642857143	1.84014285714	0.6575	0.698785714286	1.34792857143	0.717928571429	0.824071428571	2.227	1.11021428571
VPS24	0.580769230769	0.544846153846	0.916615384615	0.785076923077	0.359384615385	0.871538461538	0.691615384615	0.360769230769	0.151	0.280230769231
SCN8A	1.04509090909	0.253818181818	-0.0367272727273	0.821909090909	0.699636363636	1.08381818182	0.907909090909	1.01172727273	0.759727272727	0.462181818182
C1orf67	-5.322875	-5.80725	-4.065875	-5.206625	-2.8035	-4.0965	-5.436625	-5.872125	-5.482125	-4.449
MRCL3	-1.31225	-2.312	-1.591625	-1.18625	-1.165625	-1.442125	-1.57225	-1.647625	-1.180875	-0.757875
TMEM145	2.0254	1.2906	2.4186	1.657	1.9556	1.4644	1.4406	1.836	1.4954	1.3334
KCTD16	1.816	0.7545	0.60475	1.255	3.25425	1.772125	1.296375	2.158625	1.766375	1.07725
RNF149	-0.6738	-0.3124	-0.9078	-1.5408	-0.4814	-2.0984	-2.5604	-1.3682	-1.006	-2.3262
FDXR	-1.2092	-2.0118	-0.4106	-0.5706	-0.9472	-0.339	-0.16	-1.717	0.111	-1.0136
CDCP1	-1.28175	-2.178	-1.602125	-1.500875	0.284875	-0.394625	-2.086375	-1.4105	-1.296375	-1.753125
PAX3	-3.22078571429	-1.53071428571	-2.60053846154	-3.24921428571	-2.81128571429	-3.35792857143	-3.27621428571	-3.22421428571	-3.71542857143	-2.83378571429
LASS4	0.7268	1.6682	1.2868	0.8696	1.0456	0.6908	1.0428	0.3386	1.392	1.5246
HSD17B8	-0.3646	-2.7954	0.7122	-0.2028	-1.7898	-0.5104	-0.3274	-1.0944	0.2738	-0.5214
YAP1	-1.45381818182	-1.692	-0.857181818182	-2.25663636364	-0.973636363636	-1.98536363636	-1.95172727273	-0.953909090909	-1.42354545455	-2.20509090909
NNT	-0.6766	-1.186	-0.9246	-0.4578	-0.8456	-0.3816	-0.5186	-1.0688	-0.4428	-0.8022
SC5DL	1.12045454545	0.617272727273	1.30463636364	1.05363636364	0.747818181818	1.26545454545	1.18136363636	0.706454545455	1.60381818182	1.39572727273
DKFZp566H0824	-0.846	-1.738	-2.144	-1.688	-1.0045	-2.185	-1.479	-1.3695	-1.7155	-1.8075
KSR2	1.234875	-0.110125	1.798625	1.846125	2.201	3.006375	2.44675	2.405	2.434125	0.411
RAD21	0.245157894737	0.669578947368	0.608842105263	0.196789473684	0.428157894737	0.510315789474	0.212210526316	-0.106052631579	0.417210526316	0.616157894737
ST8SIA2	0.160333333333	0.755833333333	0.0888	0.205833333333	0.874166666667	0.521	0.131	0.715	0.5895	0.261
