Source Name	Characteristics [Organism_Part]	Term Source REF	Comment [Source]	Provider	Material Type	Term Source REF	Characteristics [Organism]	Term Source REF	Protocol REF	Sample Name	Protocol REF	Parameter Value [Amplification]	Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]
TCGA-02-0024-01B-01R-0179-07	Brain	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-02-0024-01B-01R-0179-07	tgen.org:nucleic_acid_extraction:clin:01	none	899db4ca-bed4-407e-b5dd-0835b9e5a00c	TCGA-02-0024-01B-01R-0179-07	unc.edu:labeling:AgilentG4502A_07_1:01	TCGA-02-0024-01B-01R-0179-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_1:01	TCGA-02-0024-01B-01R-0179-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_1	caArray	unc.edu:feature_extraction:AgilentG4502A_07_1:01	TCGA-02-0024-01B-01R-0179-07	US45102955_251584710416_S01_GE2-v5_91_0806.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_1.1.3.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_1:01	TCGA-02-0024-01B-01R-0179-07	US45102955_251584710416_S01_GE2-v5_91_0806.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_2.1.3.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_1:01	TCGA-02-0024-01B-01R-0179-07	US45102955_251584710416_S01_GE2-v5_91_0806.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_3.1.3.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_1:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_1:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_1:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_1:01	TCGA-02-0024-01B-01R-0179-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_1	caArray	unc.edu:feature_extraction:AgilentG4502A_07_1:01	TCGA-02-0024-01B-01R-0179-07	US45102955_251584710416_S01_GE2-v5_91_0806.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_1.1.3.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_1:01	TCGA-02-0024-01B-01R-0179-07	US45102955_251584710416_S01_GE2-v5_91_0806.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_2.1.3.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_1:01	TCGA-02-0024-01B-01R-0179-07	US45102955_251584710416_S01_GE2-v5_91_0806.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_3.1.3.0
TCGA-02-0003-01A-01R-0179-07	Brain	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-02-0003-01A-01R-0179-07	tgen.org:nucleic_acid_extraction:clin:01	none	5f5f2e6c-7fd1-49f7-b6be-0622a6d68fd7	TCGA-02-0003-01A-01R-0179-07	unc.edu:labeling:AgilentG4502A_07_1:01	TCGA-02-0003-01A-01R-0179-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_1:01	TCGA-02-0003-01A-01R-0179-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_1	caArray	unc.edu:feature_extraction:AgilentG4502A_07_1:01	TCGA-02-0003-01A-01R-0179-07	US45102955_251584710222_S01_GE2-v5_91_0806.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_1.1.3.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_1:01	TCGA-02-0003-01A-01R-0179-07	US45102955_251584710222_S01_GE2-v5_91_0806.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_2.1.3.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_1:01	TCGA-02-0003-01A-01R-0179-07	US45102955_251584710222_S01_GE2-v5_91_0806.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_3.1.3.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_1:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_1:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_1:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_1:01	TCGA-02-0003-01A-01R-0179-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_1	caArray	unc.edu:feature_extraction:AgilentG4502A_07_1:01	TCGA-02-0003-01A-01R-0179-07	US45102955_251584710222_S01_GE2-v5_91_0806.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_1.1.3.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_1:01	TCGA-02-0003-01A-01R-0179-07	US45102955_251584710222_S01_GE2-v5_91_0806.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_2.1.3.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_1:01	TCGA-02-0003-01A-01R-0179-07	US45102955_251584710222_S01_GE2-v5_91_0806.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_3.1.3.0
TCGA-02-0006-01B-01R-0179-07	Brain	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-02-0006-01B-01R-0179-07	tgen.org:nucleic_acid_extraction:clin:01	none	5e079119-b844-47fe-a601-c9937d3edbbb	TCGA-02-0006-01B-01R-0179-07	unc.edu:labeling:AgilentG4502A_07_1:01	TCGA-02-0006-01B-01R-0179-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_1:01	TCGA-02-0006-01B-01R-0179-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_1	caArray	unc.edu:feature_extraction:AgilentG4502A_07_1:01	TCGA-02-0006-01B-01R-0179-07	US45102955_251584710223_S01_GE2-v5_91_0806.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_1.1.3.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_1:01	TCGA-02-0006-01B-01R-0179-07	US45102955_251584710223_S01_GE2-v5_91_0806.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_2.1.3.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_1:01	TCGA-02-0006-01B-01R-0179-07	US45102955_251584710223_S01_GE2-v5_91_0806.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_3.1.3.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_1:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_1:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_1:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_1:01	TCGA-02-0006-01B-01R-0179-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_1	caArray	unc.edu:feature_extraction:AgilentG4502A_07_1:01	TCGA-02-0006-01B-01R-0179-07	US45102955_251584710223_S01_GE2-v5_91_0806.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_1.1.3.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_1:01	TCGA-02-0006-01B-01R-0179-07	US45102955_251584710223_S01_GE2-v5_91_0806.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_2.1.3.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_1:01	TCGA-02-0006-01B-01R-0179-07	US45102955_251584710223_S01_GE2-v5_91_0806.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_3.1.3.0
TCGA-02-0007-01A-01R-0179-07	Brain	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-02-0007-01A-01R-0179-07	tgen.org:nucleic_acid_extraction:clin:01	none	206c98fb-dcc4-4a46-9158-47904f7d5a87	TCGA-02-0007-01A-01R-0179-07	unc.edu:labeling:AgilentG4502A_07_1:01	TCGA-02-0007-01A-01R-0179-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_1:01	TCGA-02-0007-01A-01R-0179-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_1	caArray	unc.edu:feature_extraction:AgilentG4502A_07_1:01	TCGA-02-0007-01A-01R-0179-07	US45102955_251584710224_S01_GE2-v5_91_0806.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_1.1.3.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_1:01	TCGA-02-0007-01A-01R-0179-07	US45102955_251584710224_S01_GE2-v5_91_0806.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_2.1.3.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_1:01	TCGA-02-0007-01A-01R-0179-07	US45102955_251584710224_S01_GE2-v5_91_0806.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_3.1.3.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_1:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_1:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_1:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_1:01	TCGA-02-0007-01A-01R-0179-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_1	caArray	unc.edu:feature_extraction:AgilentG4502A_07_1:01	TCGA-02-0007-01A-01R-0179-07	US45102955_251584710224_S01_GE2-v5_91_0806.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_1.1.3.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_1:01	TCGA-02-0007-01A-01R-0179-07	US45102955_251584710224_S01_GE2-v5_91_0806.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_2.1.3.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_1:01	TCGA-02-0007-01A-01R-0179-07	US45102955_251584710224_S01_GE2-v5_91_0806.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_3.1.3.0
TCGA-02-0046-01A-01R-0179-07	Brain	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-02-0046-01A-01R-0179-07	tgen.org:nucleic_acid_extraction:clin:01	none	2085a786-be30-4ee9-81a0-cc29fcbe80d5	TCGA-02-0046-01A-01R-0179-07	unc.edu:labeling:AgilentG4502A_07_1:01	TCGA-02-0046-01A-01R-0179-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_1:01	TCGA-02-0046-01A-01R-0179-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_1	caArray	unc.edu:feature_extraction:AgilentG4502A_07_1:01	TCGA-02-0046-01A-01R-0179-07	US45102955_251584710230_S01_GE2-v5_91_0806.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_1.1.3.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_1:01	TCGA-02-0046-01A-01R-0179-07	US45102955_251584710230_S01_GE2-v5_91_0806.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_2.1.3.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_1:01	TCGA-02-0046-01A-01R-0179-07	US45102955_251584710230_S01_GE2-v5_91_0806.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_3.1.3.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_1:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_1:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_1:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_1:01	TCGA-02-0046-01A-01R-0179-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_1	caArray	unc.edu:feature_extraction:AgilentG4502A_07_1:01	TCGA-02-0046-01A-01R-0179-07	US45102955_251584710230_S01_GE2-v5_91_0806.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_1.1.3.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_1:01	TCGA-02-0046-01A-01R-0179-07	US45102955_251584710230_S01_GE2-v5_91_0806.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_2.1.3.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_1:01	TCGA-02-0046-01A-01R-0179-07	US45102955_251584710230_S01_GE2-v5_91_0806.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_3.1.3.0
TCGA-02-0021-01A-01R-0179-07	Brain	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-02-0021-01A-01R-0179-07	tgen.org:nucleic_acid_extraction:clin:01	none	76833910-875b-4c9e-819e-d9ae689ba60c	TCGA-02-0021-01A-01R-0179-07	unc.edu:labeling:AgilentG4502A_07_1:01	TCGA-02-0021-01A-01R-0179-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_1:01	TCGA-02-0021-01A-01R-0179-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_1	caArray	unc.edu:feature_extraction:AgilentG4502A_07_1:01	TCGA-02-0021-01A-01R-0179-07	US45102955_251584710415_S01_GE2-v5_91_0806.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_1.1.3.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_1:01	TCGA-02-0021-01A-01R-0179-07	US45102955_251584710415_S01_GE2-v5_91_0806.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_2.1.3.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_1:01	TCGA-02-0021-01A-01R-0179-07	US45102955_251584710415_S01_GE2-v5_91_0806.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_3.1.3.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_1:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_1:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_1:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_1:01	TCGA-02-0021-01A-01R-0179-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_1	caArray	unc.edu:feature_extraction:AgilentG4502A_07_1:01	TCGA-02-0021-01A-01R-0179-07	US45102955_251584710415_S01_GE2-v5_91_0806.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_1.1.3.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_1:01	TCGA-02-0021-01A-01R-0179-07	US45102955_251584710415_S01_GE2-v5_91_0806.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_2.1.3.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_1:01	TCGA-02-0021-01A-01R-0179-07	US45102955_251584710415_S01_GE2-v5_91_0806.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_3.1.3.0
TCGA-02-0009-01A-01R-0179-07	Brain	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-02-0009-01A-01R-0179-07	tgen.org:nucleic_acid_extraction:clin:01	none	b027841d-37a2-4857-a469-a3b183e56393	TCGA-02-0009-01A-01R-0179-07	unc.edu:labeling:AgilentG4502A_07_1:01	TCGA-02-0009-01A-01R-0179-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_1:01	TCGA-02-0009-01A-01R-0179-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_1	caArray	unc.edu:feature_extraction:AgilentG4502A_07_1:01	TCGA-02-0009-01A-01R-0179-07	US45102955_251584710443_S01_GE2-v5_91_0806.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_1.1.3.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_1:01	TCGA-02-0009-01A-01R-0179-07	US45102955_251584710443_S01_GE2-v5_91_0806.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_2.1.3.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_1:01	TCGA-02-0009-01A-01R-0179-07	US45102955_251584710443_S01_GE2-v5_91_0806.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_3.1.3.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_1:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_1:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_1:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_1:01	TCGA-02-0009-01A-01R-0179-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_1	caArray	unc.edu:feature_extraction:AgilentG4502A_07_1:01	TCGA-02-0009-01A-01R-0179-07	US45102955_251584710443_S01_GE2-v5_91_0806.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_1.1.3.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_1:01	TCGA-02-0009-01A-01R-0179-07	US45102955_251584710443_S01_GE2-v5_91_0806.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_2.1.3.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_1:01	TCGA-02-0009-01A-01R-0179-07	US45102955_251584710443_S01_GE2-v5_91_0806.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_3.1.3.0
TCGA-02-0014-01A-01R-0179-07	Brain	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-02-0014-01A-01R-0179-07	tgen.org:nucleic_acid_extraction:clin:01	none	26a01fb8-2c8c-4d87-9166-18200daa9e1e	TCGA-02-0014-01A-01R-0179-07	unc.edu:labeling:AgilentG4502A_07_1:01	TCGA-02-0014-01A-01R-0179-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_1:01	TCGA-02-0014-01A-01R-0179-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_1	caArray	unc.edu:feature_extraction:AgilentG4502A_07_1:01	TCGA-02-0014-01A-01R-0179-07	US45102955_251584710414_S01_GE2-v5_91_0806.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_1.1.3.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_1:01	TCGA-02-0014-01A-01R-0179-07	US45102955_251584710414_S01_GE2-v5_91_0806.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_2.1.3.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_1:01	TCGA-02-0014-01A-01R-0179-07	US45102955_251584710414_S01_GE2-v5_91_0806.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_3.1.3.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_1:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_1:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_1:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_1:01	TCGA-02-0014-01A-01R-0179-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_1	caArray	unc.edu:feature_extraction:AgilentG4502A_07_1:01	TCGA-02-0014-01A-01R-0179-07	US45102955_251584710414_S01_GE2-v5_91_0806.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_1.1.3.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_1:01	TCGA-02-0014-01A-01R-0179-07	US45102955_251584710414_S01_GE2-v5_91_0806.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_2.1.3.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_1:01	TCGA-02-0014-01A-01R-0179-07	US45102955_251584710414_S01_GE2-v5_91_0806.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_3.1.3.0
TCGA-02-0034-01A-01R-0179-07	Brain	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-02-0034-01A-01R-0179-07	tgen.org:nucleic_acid_extraction:clin:01	none	15725d36-62c3-4a2a-a56a-e56c0216f085	TCGA-02-0034-01A-01R-0179-07	unc.edu:labeling:AgilentG4502A_07_1:01	TCGA-02-0034-01A-01R-0179-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_1:01	TCGA-02-0034-01A-01R-0179-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_1	caArray	unc.edu:feature_extraction:AgilentG4502A_07_1:01	TCGA-02-0034-01A-01R-0179-07	US45102955_251584710211_S01_GE2-v5_91_0806.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_1.1.3.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_1:01	TCGA-02-0034-01A-01R-0179-07	US45102955_251584710211_S01_GE2-v5_91_0806.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_2.1.3.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_1:01	TCGA-02-0034-01A-01R-0179-07	US45102955_251584710211_S01_GE2-v5_91_0806.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_3.1.3.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_1:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_1:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_1:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_1:01	TCGA-02-0034-01A-01R-0179-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_1	caArray	unc.edu:feature_extraction:AgilentG4502A_07_1:01	TCGA-02-0034-01A-01R-0179-07	US45102955_251584710211_S01_GE2-v5_91_0806.txt	Expression-Gene	Level 1	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_1.1.3.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_1:01	TCGA-02-0034-01A-01R-0179-07	US45102955_251584710211_S01_GE2-v5_91_0806.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_2.1.3.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_1:01	TCGA-02-0034-01A-01R-0179-07	US45102955_251584710211_S01_GE2-v5_91_0806.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_GBM.AgilentG4502A_07_1.Level_3.1.3.0
