Platform Type	Center	Platform	Level	Sample	Barcode	File Name
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-12-1091-01	TCGA-12-1091-01A-01R-0524-07	US82800149_251780410460_S01_GE2-v5_10_Apr08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-12-1099-01	TCGA-12-1099-01A-01R-0524-07	US82800149_251780410461_S01_GE2-v5_10_Apr08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-15-1446-01	TCGA-15-1446-01A-01R-0524-07	US82800149_251780410462_S01_GE2-v5_10_Apr08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-1800-01	TCGA-06-1800-01A-01R-0598-07	US82800149_251780410463_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-1801-01	TCGA-06-1801-01A-02R-0598-07	US82800149_251780410464_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-1802-01	TCGA-06-1802-01A-01R-0598-07	US82800149_251780410465_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-1805-01	TCGA-06-1805-01A-01R-0598-07	US82800149_251780410466_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-12-1598-01	TCGA-12-1598-01A-01R-0598-07	US82800149_251780410468_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-12-1599-01	TCGA-12-1599-01A-01R-0598-07	US82800149_251780410469_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-12-1600-01	TCGA-12-1600-01A-01R-0598-07	US82800149_251780410470_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-12-1602-01	TCGA-12-1602-01A-01R-0598-07	US82800149_251780410472_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-0812-01	TCGA-14-0812-01B-01R-0598-07	US82800149_251780410473_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-0865-01	TCGA-14-0865-01B-01R-0598-07	US82800149_251780410474_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-0866-01	TCGA-14-0866-01B-01R-0598-07	US82800149_251780410475_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-1037-01	TCGA-14-1037-01A-01R-0598-07	US82800149_251780410476_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-1455-01	TCGA-14-1455-01A-01R-0598-07	US82800149_251780410479_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-1458-01	TCGA-14-1458-01A-01R-0598-07	US82800149_251780410480_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-1794-01	TCGA-14-1794-01A-01R-0598-07	US82800149_251780410481_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-1795-01	TCGA-14-1795-01A-01R-0598-07	US82800149_251780410482_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-1821-01	TCGA-14-1821-01A-01R-0598-07	US82800149_251780410483_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-1823-01	TCGA-14-1823-01A-01R-0598-07	US82800149_251780410484_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-1827-01	TCGA-14-1827-01A-01R-0598-07	US82800149_251780410485_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-1825-01	TCGA-14-1825-01A-01R-0598-07	US82800149_251780410486_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-16-1460-01	TCGA-16-1460-01A-01R-0598-07	US82800149_251780410487_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-1829-01	TCGA-14-1829-01A-01R-0598-07	US82800149_251780410488_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-0957-01	TCGA-19-0957-01C-01R-0598-07	US82800149_251780410489_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-1385-01	TCGA-19-1385-01A-02R-0598-07	US82800149_251780410490_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-1386-01	TCGA-19-1386-01A-01R-0598-07	US82800149_251780410491_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-1387-01	TCGA-19-1387-01A-01R-0598-07	US82800149_251780410492_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-1388-01	TCGA-19-1388-01A-01R-0598-07	US82800149_251780410493_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-1389-01	TCGA-19-1389-01A-01R-0598-07	US82800149_251780410494_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-1786-01	TCGA-19-1786-01A-01R-0598-07	US82800149_251780410495_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-1788-01	TCGA-19-1788-01A-01R-0598-07	US82800149_251780410496_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-1789-01	TCGA-19-1789-01A-01R-0598-07	US82800149_251780410497_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-1791-01	TCGA-19-1791-01A-01R-0598-07	US82800149_251780410498_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-26-1799-01	TCGA-26-1799-01A-02R-0598-07	US82800149_251780410499_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-27-1830-01	TCGA-27-1830-01A-01R-0598-07	US82800149_251780410500_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-27-1832-01	TCGA-27-1832-01A-01R-0598-07	US82800149_251780410501_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-27-1833-01	TCGA-27-1833-01A-01R-0598-07	US82800149_251780410502_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-27-1834-01	TCGA-27-1834-01A-01R-0598-07	US82800149_251780410503_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-1745-01	TCGA-28-1745-01B-01R-0598-07	US82800149_251780410504_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-1746-01	TCGA-28-1746-01A-01R-0598-07	US82800149_251780410505_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-1749-01	TCGA-28-1749-01A-01R-0598-07	US82800149_251780410506_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-1750-01	TCGA-28-1750-01A-01R-0598-07	US82800149_251780410507_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-1751-01	TCGA-28-1751-01A-02R-0598-07	US82800149_251780410508_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-1752-01	TCGA-28-1752-01A-01R-0598-07	US82800149_251780410509_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-1757-01	TCGA-28-1757-01A-02R-0598-07	US82800149_251780410510_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-1755-01	TCGA-28-1755-01A-01R-0598-07	US82800149_251780410512_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-1760-01	TCGA-28-1760-01A-01R-0598-07	US82800149_251780410513_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-12-1597-01	TCGA-12-1597-01B-01R-0918-07	US82800149_251780410514_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-12-3653-01	TCGA-12-3653-01A-01R-0918-07	US82800149_251780410515_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-2623-01	TCGA-19-2623-01A-01R-0918-07	US82800149_251780410516_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-2638-01	TCGA-32-2638-01A-01R-0918-07	US82800149_251780410517_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-12-3644-01	TCGA-12-3644-01A-01R-0918-07	US82800149_251780410518_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-2555-01	TCGA-14-2555-01B-01R-0918-07	US82800149_251780410519_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-2624-01	TCGA-19-2624-01A-01R-0918-07	US82800149_251780410520_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-41-2571-01	TCGA-41-2571-01A-01R-0918-07	US82800149_251780410521_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-12-3646-01	TCGA-12-3646-01A-01R-0918-07	US82800149_251780410522_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-3477-01	TCGA-14-3477-01A-01R-0918-07	US82800149_251780410523_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-2625-01	TCGA-19-2625-01A-01R-0918-07	US82800149_251780410524_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-41-2573-01	TCGA-41-2573-01A-01R-0918-07	US82800149_251780410525_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-12-3648-01	TCGA-12-3648-01A-01R-0918-07	US82800149_251780410526_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-1390-01	TCGA-19-1390-01A-01R-0918-07	US82800149_251780410527_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-2629-01	TCGA-19-2629-01A-01R-0918-07	US82800149_251780410528_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-41-2575-01	TCGA-41-2575-01A-01R-0918-07	US82800149_251780410529_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-12-3649-01	TCGA-12-3649-01A-01R-0918-07	US82800149_251780410530_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-1787-01	TCGA-19-1787-01B-01R-0918-07	US82800149_251780410531_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-2615-01	TCGA-32-2615-01A-01R-0918-07	US82800149_251780410532_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-41-3392-01	TCGA-41-3392-01A-01R-0918-07	US82800149_251780410533_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-27-2524-01	TCGA-27-2524-01A-01R-0791-07	US82800149_251780410534_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-1976-01	TCGA-32-1976-01A-01R-0791-07	US82800149_251780410535_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-02-2486-01	TCGA-02-2486-01A-01R-0791-07	US82800149_251780410536_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-2557-01	TCGA-06-2557-01A-01R-0791-07	US82800149_251780410537_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-2565-01	TCGA-06-2565-01A-01R-0791-07	US82800149_251780410538_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-2566-01	TCGA-06-2566-01A-01R-0791-07	US82800149_251780410539_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-2554-01	TCGA-14-2554-01A-01R-0791-07	US82800149_251780410540_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-27-1831-01	TCGA-27-1831-01A-01R-0791-07	US82800149_251780410542_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-27-1835-01	TCGA-27-1835-01A-01R-0791-07	US82800149_251780410543_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-27-2523-01	TCGA-27-2523-01A-01R-0791-07	US82800149_251780410544_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-12-3650-01	TCGA-12-3650-01A-01R-0918-07	US82800149_251780410545_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-2619-01	TCGA-19-2619-01A-01R-0918-07	US82800149_251780410546_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-2616-01	TCGA-32-2616-01A-01R-0918-07	US82800149_251780410547_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-12-3651-01	TCGA-12-3651-01A-01R-0918-07	US82800149_251780410549_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-2620-01	TCGA-19-2620-01A-01R-0918-07	US82800149_251780410550_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-2632-01	TCGA-32-2632-01A-01R-0918-07	US82800149_251780410551_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-12-3652-01	TCGA-12-3652-01A-01R-0918-07	US82800149_251780410553_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-19-2621-01	TCGA-19-2621-01B-01R-0918-07	US82800149_251780410554_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-2634-01	TCGA-32-2634-01A-01R-0918-07	US82800149_251780410555_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-1977-01	TCGA-32-1977-01A-01R-1231-07	US82800149_251780410556_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-4213-01	TCGA-32-4213-01A-01R-1231-07	US82800149_251780410574_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-02-2466-01	TCGA-02-2466-01A-01R-0791-07	US82800149_251780410575_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-2561-01	TCGA-06-2561-01A-02R-0791-07	US82800149_251780410576_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-2570-01	TCGA-06-2570-01A-01R-0791-07	US82800149_251780410577_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-27-1838-01	TCGA-27-1838-01A-01R-0791-07	US82800149_251780410578_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-27-2528-01	TCGA-27-2528-01A-01R-0791-07	US82800149_251780410579_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-02-2470-01	TCGA-02-2470-01A-01R-0791-07	US82800149_251780410584_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-2562-01	TCGA-06-2562-01A-01R-0791-07	US82800149_251780410585_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-0790-01	TCGA-14-0790-01B-01R-0791-07	US82800149_251780410586_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-27-2518-01	TCGA-27-2518-01A-01R-0791-07	US82800149_251780410587_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-1747-01	TCGA-28-1747-01C-01R-0791-07	US82800149_251780410590_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-2513-01	TCGA-28-2513-01A-01R-0791-07	US82800149_251780410591_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-02-2483-01	TCGA-02-2483-01A-01R-0791-07	US82800149_251780410592_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-2563-01	TCGA-06-2563-01A-01R-0791-07	US82800149_251780410593_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-14-1456-01	TCGA-14-1456-01C-01R-0791-07	US82800149_251780410594_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-27-2519-01	TCGA-27-2519-01A-01R-0791-07	US82800149_251780410595_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-1753-01	TCGA-28-1753-01A-01R-0791-07	US82800149_251780410596_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-2514-01	TCGA-28-2514-01A-02R-0791-07	US82800149_251780410598_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-02-2485-01	TCGA-02-2485-01A-01R-0791-07	US82800149_251780410599_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-2564-01	TCGA-06-2564-01A-01R-0791-07	US82800149_251780410600_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-27-2521-01	TCGA-27-2521-01A-01R-0791-07	US82800149_251780410602_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-1756-01	TCGA-28-1756-01C-01R-0791-07	US82800149_251780410603_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-1970-01	TCGA-32-1970-01A-01R-0791-07	US82800149_251780410604_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-2558-01	TCGA-06-2558-01A-01R-0791-07	US82800149_251780410607_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-2567-01	TCGA-06-2567-01A-01R-0791-07	US82800149_251780410608_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-27-1836-01	TCGA-27-1836-01A-01R-0791-07	US82800149_251780410609_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-27-2526-01	TCGA-27-2526-01A-01R-0791-07	US82800149_251780410610_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-2506-01	TCGA-28-2506-01A-02R-0791-07	US82800149_251780410611_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-32-1986-01	TCGA-32-1986-01A-01R-0791-07	US82800149_251780410612_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-2559-01	TCGA-06-2559-01A-01R-0791-07	US82800149_251780410613_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-06-2569-01	TCGA-06-2569-01A-01R-0791-07	US82800149_251780410614_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-27-1837-01	TCGA-27-1837-01A-01R-0791-07	US82800149_251780410615_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-27-2527-01	TCGA-27-2527-01A-01R-0791-07	US82800149_251780410616_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-2509-01	TCGA-28-2509-01A-01R-0791-07	US82800149_251780410617_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
Expression-Genes	UNC	AgilentG4502A_07_2	3	TCGA-28-2502-01	TCGA-28-2502-01B-01R-0791-07	US82800149_251780410623_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt
